1118;FLORIDA;2;30;76275
1119;GINEBRA;2;30;76306
1120;GUACARI;2;30;76318
1121;GUADALAJARA DE BUGA;2;30;76111
1122;JAMUNDI;2;30;76364
1123;LA CUMBRE;2;30;76377
1124;LA UNION;2;30;76400
1125;LA VICTORIA;2;30;76403
1126;OBANDO;2;30;76497
1127;PALMIRA;2;30;76520
1128;PRADERA;2;30;76563
1129;RESTREPO;2;30;76606
1130;RIOFRIO;2;30;76616
1131;ROLDANILLO;2;30;76622
1132;SAN PEDRO;2;30;76670
1133;SEVILLA;2;30;76736
1134;TORO;2;30;76823
1135;TRUJILLO;2;30;76828
1136;TULUA;2;30;76834
1137;ULLOA;2;30;76845
1138;VERSALLES;2;30;76863
1139;VIJES;2;30;76869
1140;YOTOCO;2;30;76890
1141;YUMBO;2;30;76892
1142;ZARZAL;2;30;76895
1143;CARURU;2;31;97161
1144;MITU;2;31;97001
1145;PACOA;2;31;97511
1146;PAPUNAUA;2;31;97777
1147;TARAIRA;2;31;97666
1148;YAVARATE;2;31;97889
1149;CUMARIBO;2;32;99773
1150;LA PRIMAVERA;2;32;99524
1151;PUERTO CARREÑO;2;32;99001
1152;SANTA ROSALIA;2;32;99624
